[0.001684481830939004, 4.607571239235152e-07, 1.896623050432314e-10, 5.205711047106445e-11, 3.952092336050703e-21, 1.5712178693368282e-14, 1.2391030801436886e-20]
[0.0024655586503217084, 5.967425555884612e-06, 9.422059747996186e-10, 6.573695870165872e-10, 2.710534466925663e-17, 2.4082094327049487e-12, -4.72855139397284e-20]
[0.001765106424497834, 9.753507060485199e-07, 1.6946728334326057e-09, 3.005724250557607e-10, 8.417581727684975e-19, 2.4109401119231174e-13, 2.8218976058063413e-19]
[0.0019234198182766676, 1.6127252179168504e-06, 1.0654371711603996e-09, 3.2212779139006935e-10, 4.1321782323052593e-19, 1.199421303577999e-13, -3.454302530633165e-19]
[0.0016202854904181867, 5.72515898429402e-07, 1.7577070376343964e-09, 1.9959935936856856e-10, 4.867138200271082e-19, 1.8150546232413471e-13, -1.9218789166061814e-20]
[0.0020743679227041055, 1.7701821228572922e-06, 1.7610568495540936e-09, 3.8121146695296865e-10, 5.651898741811978e-19, 2.204457365294768e-13, -4.3051160963836787e-19]
[0.0015543259429153257, 7.342718248366553e-07, 1.5088692575290068e-09, 6.190310564117167e-10, 2.107937021841295e-18, 6.15173914308579e-13, -2.4106596825219e-19]
[0.0020705715977924082, 1.5318031012939336e-06, 5.861110431338833e-09, 1.1960760637001237e-09, 3.456801217793951e-18, 9.981452229378856e-13, -4.401184938231696e-18]
[0.0015714465884227157, 1.0914095256840905e-06, 4.3216137574928993e-10, 7.99291568432042e-11, 1.0002039540332815e-19, 8.982111551523657e-14, 4.436465422543395e-21]
[0.001607709387894271, 8.781621146320368e-07, 1.5797738832274494e-09, 4.33828850301514e-10, 1.0879851397095748e-18, 5.176731578315243e-13, -2.0719528563715958e-19]
