[0.00195404661729128, 4.1815094919581133e-07, 1.1297871215840024e-10, 1.1407465174217987e-10, 4.5660989443159614e-20, 6.158496271525837e-14, -8.707245829741613e-20]
[0.002545738719434239, 5.931788023052527e-06, 3.156917822758204e-09, 1.526947483825531e-09, 1.701587808693884e-17, 4.281569346298082e-12, 7.954404213900396e-17]
[0.0021562174712549923, 2.2230446780715885e-06, 1.978028808162285e-09, 5.882625997934689e-10, 1.7183351502619802e-18, 8.310937501372733e-13, -2.5924120627295616e-19]
[0.0021676442614116304, 2.5199737126560964e-06, 2.18075794350233e-09, 5.768011657091796e-10, 5.529154197767117e-19, -3.388453563619538e-14, -1.1119054293327609e-18]
[0.0015472506680425584, 6.115337001225783e-07, 1.5458686478671865e-09, 2.069621233114779e-10, 6.549636354659627e-19, 1.8447456173535854e-13, -2.5945149206034406e-19]
[0.001983214367899751, 1.665105653324723e-06, 8.567603506392891e-10, 2.645610987006855e-10, 3.744381574099888e-19, 2.309989534340868e-13, -2.4708586225352587e-19]
[0.0014693039397668745, 8.440253218018169e-07, 1.3568724119765488e-09, 6.985088559963285e-10, 1.3492426678895606e-18, 7.073449971245078e-13, -4.6608735102636915e-19]
[0.001813524229314564, 1.3922993573231552e-06, 3.3214970592782455e-09, 8.050427276366355e-10, 3.346161663247594e-18, 8.711730433356284e-13, -2.621409194750104e-18]
[0.0014045412842509878, 8.170685725045585e-07, 1.5543038663937153e-10, 6.135074449700095e-11, -1.1515772529093957e-20, 5.6172937373402e-14, 1.6288086031160012e-20]
[0.001516104702327763, 9.036503731413823e-07, 1.426081805962825e-09, 7.250244053203629e-10, 3.483729064807825e-18, 1.1932324131245694e-12, 7.555833268131912e-19]
